date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:11:35	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2020:41:35%20GMT	https://www.classcentral.com/new-online-courses	C:/My%20Web%20Sites/f2/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
02:11:36	772506/772506	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:36%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites/f2/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
02:11:36	486/486	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Mar%202023%2020:41:37%20GMT	https://www.classcentral.com/most-popular-courses	C:/My%20Web%20Sites/f2/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
02:11:37	140902/140902	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:25%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	C:/My%20Web%20Sites/f2/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
02:11:38	841710/841710	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:38%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
02:11:39	826982/826982	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:39%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
02:11:39	773163/773163	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:39%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
02:11:40	7791/7791	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:41%20GMT	https://www.classcentral.com/subject/computer-networking	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
02:11:40	789377/789377	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:40%20GMT	https://www.classcentral.com/subject/information-technology	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
02:11:40	7757/7757	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:41%20GMT	https://www.classcentral.com/subject/machine-learning	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
02:11:40	7715/7715	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:41%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/devops	(from https://www.classcentral.com/)
02:11:41	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:41%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
02:11:42	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:42%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/cryptography.50.delayed	(from https://www.classcentral.com/)
02:11:44	752226/752226	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:44%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/quantum-computing.html	(from https://www.classcentral.com/)
02:11:44	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:45%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/hci.52.delayed	(from https://www.classcentral.com/)
02:11:45	7791/7791	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:45%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/distributed-systems	(from https://www.classcentral.com/)
02:11:47	757700/757700	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:47%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
02:11:47	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:48%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/operating-systems.55.delayed	(from https://www.classcentral.com/)
02:11:48	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:48%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/computer-graphics	(from https://www.classcentral.com/)
02:11:48	8017/8017	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:49%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/nutrition-and-wellness.57.delayed	(from https://www.classcentral.com/)
02:11:51	827397/827397	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:51%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
02:11:52	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:52%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
02:11:52	7734/7734	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:53%20GMT	https://www.classcentral.com/subject/health-care	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
02:11:55	762661/762661	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:54%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
02:11:57	7788/7788	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:57%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/veterinary-science	(from https://www.classcentral.com/)
02:11:57	751911/751911	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:41:57%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
02:11:58	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:59%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/cme.5e.delayed	(from https://www.classcentral.com/)
02:11:59	7731/7731	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:41:59%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
02:12:01	753941/753941	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:01%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
02:12:02	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:02%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/calculus.61.delayed	(from https://www.classcentral.com/)
02:12:02	7794/7794	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:03%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
02:12:04	747746/747746	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:04%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
02:12:04	7934/7934	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:05%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/geometry.64.delayed	(from https://www.classcentral.com/)
02:12:05	7718/7718	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:05%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
02:12:08	745364/745364	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:08%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
02:12:08	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:08%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
02:12:08	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:09%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
02:12:12	729565/729565	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:11%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
02:12:12	8001/8001	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:12%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
02:12:12	7860/7860	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:13%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
02:12:14	803025/803025	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:14%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
02:12:14	7991/7991	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:15%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
02:12:15	7706/7706	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:15%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
02:12:17	808555/808555	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:17%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
02:12:17	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:18%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
02:12:18	7801/7801	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:18%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
02:12:19	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:19%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
02:12:21	760573/760573	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:21%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
02:12:21	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:22%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
02:12:22	7686/7686	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:22%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
02:12:24	764438/764438	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:24%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
02:12:24	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:25%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/business-software.77.delayed	(from https://www.classcentral.com/)
02:12:25	7775/7775	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:25%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
02:12:27	743603/743603	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:27%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
02:12:28	7991/7991	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:28%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/customer-service.7a.delayed	(from https://www.classcentral.com/)
02:12:28	7728/7728	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:29%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
02:12:29	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:29%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/innovation.7c.delayed	(from https://www.classcentral.com/)
02:12:31	746749/746749	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:31%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
02:12:31	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:32%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/history.7e.delayed	(from https://www.classcentral.com/)
02:12:32	7752/7752	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:32%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
02:12:34	816037/816037	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:34%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
02:12:34	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:35%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/grammar-writing.81.delayed	(from https://www.classcentral.com/)
02:12:35	7731/7731	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:35%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/philosophy	(from https://www.classcentral.com/)
02:12:37	761166/761166	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:37%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/religion.html	(from https://www.classcentral.com/)
02:12:37	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:38%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/esl.84.delayed	(from https://www.classcentral.com/)
02:12:38	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:38%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/culture	(from https://www.classcentral.com/)
02:12:39	7907/7907	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:39%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/sports.86.delayed	(from https://www.classcentral.com/)
02:12:41	753860/753860	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:41%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
02:12:41	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:42%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/ethics.88.delayed	(from https://www.classcentral.com/)
02:12:41	7755/7755	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:42%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
02:12:42	7874/7874	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:43%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/food.8a.delayed	(from https://www.classcentral.com/)
02:12:45	741006/741006	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:45%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/library-science.html	(from https://www.classcentral.com/)
02:12:45	7908/7908	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:45%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/reading.8c.delayed	(from https://www.classcentral.com/)
02:12:45	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:46%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
02:12:47	783953/783953	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:47%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
02:12:47	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:48%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/mechanical-engineering.8f.delayed	(from https://www.classcentral.com/)
02:12:48	7760/7760	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:48%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
02:12:48	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:49%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
02:12:51	746800/746800	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:51%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/nanotechnology.html	(from https://www.classcentral.com/)
02:12:51	7893/7893	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:52%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
02:12:51	7721/7721	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:52%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/textiles	(from https://www.classcentral.com/)
02:12:52	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:53%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/manufacturing.95.delayed	(from https://www.classcentral.com/)
02:12:55	747860/747860	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:55%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
02:12:55	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:55%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/cad.97.delayed	(from https://www.classcentral.com/)
02:12:55	7773/7773	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:56%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
02:12:57	761482/761482	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:42:57%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
02:12:58	8014/8014	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:58%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/aerospace-engineering.9a.delayed	(from https://www.classcentral.com/)
02:12:58	7749/7749	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:59%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
02:12:59	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:42:59%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/physics.9c.delayed	(from https://www.classcentral.com/)
02:13:01	784296/784296	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:43:01%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
02:13:01	7941/7941	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:02%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/astronomy.9e.delayed	(from https://www.classcentral.com/)
02:13:01	7718/7718	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:02%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/biology	(from https://www.classcentral.com/)
02:13:02	7926/7926	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:03%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/agriculture.a0.delayed	(from https://www.classcentral.com/)
02:13:05	752855/752855	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:43:05%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
02:13:05	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:05%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/earth-science.a2.delayed	(from https://www.classcentral.com/)
02:13:05	7754/7754	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:06%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/applied-science	(from https://www.classcentral.com/)
02:13:08	742165/742165	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:43:08%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
02:13:08	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:08%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/k12.a5.delayed	(from https://www.classcentral.com/)
02:13:08	7757/7757	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:09%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
02:13:11	7983/7983	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Mar%202023%2020:43:12%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/teacher-development.a8.delayed	(from https://www.classcentral.com/)
02:13:12	770509/770509	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2020:43:11%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/f2/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
